,x,y,SPEED_MAX_GUST,MEAN_TEMPERATURE,STATION_NAME,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,ID
524,-71.8236111111111,45.36888888888889,61.0,-5.7,LENNOXVILLE,2022-11-20,-2.1,-9.4,2022,0.0,88.0,36.0,7024280.2022.11.20
525,-71.8236111111111,45.36888888888889,51.0,-4.8,LENNOXVILLE,2022-11-21,2.7,-12.2,2022,0.0,73.0,49.0,7024280.2022.11.21
526,-71.8236111111111,45.36888888888889,54.0,-1.4,LENNOXVILLE,2022-11-22,2.4,-5.2,2022,0.0,83.0,44.0,7024280.2022.11.22
527,-71.8236111111111,45.36888888888889,0.0,-4.4,LENNOXVILLE,2022-11-23,-0.6,-8.3,2022,0.4,93.0,68.0,7024280.2022.11.23
528,-71.8236111111111,45.36888888888889,0.0,-5.8,LENNOXVILLE,2022-11-24,-0.1,-11.6,2022,0.0,91.0,70.0,7024280.2022.11.24
529,-71.8236111111111,45.36888888888889,44.0,-0.6,LENNOXVILLE,2022-11-25,3.8,-5.0,2022,1.7,98.0,76.0,7024280.2022.11.25
530,-71.8236111111111,45.36888888888889,35.0,1.3,LENNOXVILLE,2022-11-26,5.4,-2.9,2022,0.0,93.0,61.0,7024280.2022.11.26
531,-71.8236111111111,45.36888888888889,0.0,3.2,LENNOXVILLE,2022-11-27,9.9,-3.5,2022,6.8,98.0,43.0,7024280.2022.11.27
532,-71.8236111111111,45.36888888888889,38.0,0.1,LENNOXVILLE,2022-11-28,2.7,-2.6,2022,1.2,99.0,70.0,7024280.2022.11.28
533,-71.8236111111111,45.36888888888889,0.0,-2.0,LENNOXVILLE,2022-11-29,-0.7,-3.3,2022,0.0,84.0,64.0,7024280.2022.11.29
534,-71.8236111111111,45.36888888888889,59.0,2.6,LENNOXVILLE,2022-11-30,7.6,-2.4,2022,16.2,98.0,65.0,7024280.2022.11.30
535,-71.8236111111111,45.36888888888889,63.0,-1.8,LENNOXVILLE,2022-12-01,1.2,-4.7,2022,0.0,83.0,58.0,7024280.2022.12.1
536,-71.8236111111111,45.36888888888889,32.0,-1.4,LENNOXVILLE,2022-12-02,4.1,-7.0,2022,0.0,90.0,47.0,7024280.2022.12.2
537,-71.8236111111111,45.36888888888889,73.0,4.7,LENNOXVILLE,2022-12-03,9.0,0.5,2022,5.2,94.0,42.0,7024280.2022.12.3
538,-71.8236111111111,45.36888888888889,55.0,-2.5,LENNOXVILLE,2022-12-04,0.5,-5.4,2022,0.0,78.0,45.0,7024280.2022.12.4
539,-71.8236111111111,45.36888888888889,44.0,2.6,LENNOXVILLE,2022-12-05,6.3,-1.0,2022,0.0,62.0,37.0,7024280.2022.12.5
540,-71.8236111111111,45.36888888888889,38.0,5.5,LENNOXVILLE,2022-12-06,8.7,2.2,2022,7.0,96.0,41.0,7024280.2022.12.6
541,-71.8236111111111,45.36888888888889,31.0,6.9,LENNOXVILLE,2022-12-07,9.1,4.7,2022,13.4,100.0,83.0,7024280.2022.12.7
542,-71.8236111111111,45.36888888888889,0.0,0.3,LENNOXVILLE,2022-12-08,4.7,-4.1,2022,0.1,94.0,70.0,7024280.2022.12.8
543,-71.8236111111111,45.36888888888889,0.0,-6.3,LENNOXVILLE,2022-12-09,-2.9,-9.6,2022,0.0,86.0,57.0,7024280.2022.12.9
544,-71.8236111111111,45.36888888888889,33.0,-7.4,LENNOXVILLE,2022-12-10,-3.6,-11.2,2022,0.0,79.0,48.0,7024280.2022.12.10
545,-71.8236111111111,45.36888888888889,0.0,-7.7,LENNOXVILLE,2022-12-11,-3.8,-11.5,2022,0.0,83.0,60.0,7024280.2022.12.11
546,-71.8236111111111,45.36888888888889,0.0,-8.1,LENNOXVILLE,2022-12-12,-4.6,-11.7,2022,0.0,85.0,45.0,7024280.2022.12.12
547,-71.8236111111111,45.36888888888889,44.0,-7.2,LENNOXVILLE,2022-12-13,-3.0,-11.4,2022,0.4,86.0,59.0,7024280.2022.12.13
548,-71.8236111111111,45.36888888888889,40.0,-4.2,LENNOXVILLE,2022-12-14,1.5,-9.9,2022,0.0,84.0,65.0,7024280.2022.12.14
549,-71.8236111111111,45.36888888888889,42.0,1.5,LENNOXVILLE,2022-12-15,4.8,-1.8,2022,0.0,91.0,66.0,7024280.2022.12.15
550,-71.8236111111111,45.36888888888889,33.0,0.4,LENNOXVILLE,2022-12-16,1.6,-0.8,2022,1.6,92.0,72.0,7024280.2022.12.16
551,-71.8236111111111,45.36888888888889,0.0,-0.5,LENNOXVILLE,2022-12-17,0.5,-1.6,2022,14.0,99.0,81.0,7024280.2022.12.17
552,-71.8236111111111,45.36888888888889,31.0,-2.4,LENNOXVILLE,2022-12-18,-1.2,-3.7,2022,0.1,96.0,80.0,7024280.2022.12.18
553,-71.8236111111111,45.36888888888889,31.0,-2.7,LENNOXVILLE,2022-12-19,-1.1,-4.2,2022,0.0,85.0,69.0,7024280.2022.12.19
554,-71.8236111111111,45.36888888888889,0.0,-3.6,LENNOXVILLE,2022-12-20,-2.3,-4.8,2022,0.1,88.0,80.0,7024280.2022.12.20
555,-71.8236111111111,45.36888888888889,0.0,-4.2,LENNOXVILLE,2022-12-21,-1.0,-7.4,2022,0.0,93.0,70.0,7024280.2022.12.21
556,-71.8236111111111,45.36888888888889,38.0,-4.6,LENNOXVILLE,2022-12-22,2.0,-11.2,2022,0.5,94.0,66.0,7024280.2022.12.22
557,-71.8236111111111,45.36888888888889,64.0,0.0,LENNOXVILLE,2022-12-23,8.9,-8.8,2022,21.3,95.0,69.0,7024280.2022.12.23
558,-71.8236111111111,45.36888888888889,52.0,-10.6,LENNOXVILLE,2022-12-24,-8.8,-12.5,2022,0.0,75.0,55.0,7024280.2022.12.24
559,-71.8236111111111,45.36888888888889,48.0,-8.5,LENNOXVILLE,2022-12-25,-4.8,-12.2,2022,0.0,82.0,62.0,7024280.2022.12.25
560,-71.8236111111111,45.36888888888889,43.0,-5.5,LENNOXVILLE,2022-12-26,-4.0,-7.1,2022,0.4,90.0,62.0,7024280.2022.12.26
561,-71.8236111111111,45.36888888888889,45.0,-10.1,LENNOXVILLE,2022-12-27,-5.1,-15.0,2022,0.0,91.0,62.0,7024280.2022.12.27
562,-71.8236111111111,45.36888888888889,0.0,-7.0,LENNOXVILLE,2022-12-28,-2.6,-11.5,2022,1.5,96.0,79.0,7024280.2022.12.28
563,-71.8236111111111,45.36888888888889,0.0,0.7,LENNOXVILLE,2022-12-29,6.2,-4.7,2022,0.0,95.0,53.0,7024280.2022.12.29
564,-71.8236111111111,45.36888888888889,0.0,6.6,LENNOXVILLE,2022-12-30,10.2,3.0,2022,0.2,94.0,72.0,7024280.2022.12.30
565,-71.8236111111111,45.36888888888889,0.0,5.3,LENNOXVILLE,2022-12-31,7.8,2.8,2022,2.5,100.0,88.0,7024280.2022.12.31
566,-71.8236111111111,45.36888888888889,39.0,3.5,LENNOXVILLE,2023-01-01,6.3,0.7,2023,5.4,100.0,83.0,7024280.2023.1.1
567,-71.8236111111111,45.36888888888889,0.0,1.3,LENNOXVILLE,2023-01-02,2.6,0.0,2023,0.5,97.0,85.0,7024280.2023.1.2
568,-71.8236111111111,45.36888888888889,0.0,1.8,LENNOXVILLE,2023-01-03,3.0,0.5,2023,0.0,95.0,79.0,7024280.2023.1.3
569,-71.8236111111111,45.36888888888889,38.0,1.5,LENNOXVILLE,2023-01-04,2.8,0.2,2023,6.7,99.0,79.0,7024280.2023.1.4
570,-71.8236111111111,45.36888888888889,35.0,1.2,LENNOXVILLE,2023-01-05,2.6,-0.1,2023,10.0,99.0,85.0,7024280.2023.1.5
571,-71.8236111111111,45.36888888888889,0.0,1.9,LENNOXVILLE,2023-01-06,4.0,-0.3,2023,0.3,99.0,83.0,7024280.2023.1.6
572,-71.8236111111111,45.36888888888889,38.0,-3.9,LENNOXVILLE,2023-01-07,1.3,-9.2,2023,0.0,98.0,70.0,7024280.2023.1.7
573,-71.8236111111111,45.36888888888889,0.0,-7.4,LENNOXVILLE,2023-01-08,-4.1,-10.8,2023,0.0,92.0,57.0,7024280.2023.1.8
574,-71.8236111111111,45.36888888888889,32.0,-6.0,LENNOXVILLE,2023-01-09,-0.9,-11.1,2023,1.8,97.0,78.0,7024280.2023.1.9
575,-71.8236111111111,45.36888888888889,48.0,-9.8,LENNOXVILLE,2023-01-10,-1.3,-18.3,2023,0.0,88.0,61.0,7024280.2023.1.10
576,-71.8236111111111,45.36888888888889,0.0,-13.1,LENNOXVILLE,2023-01-11,-5.5,-20.7,2023,0.0,85.0,52.0,7024280.2023.1.11
577,-71.8236111111111,45.36888888888889,0.0,-4.6,LENNOXVILLE,2023-01-12,1.3,-10.5,2023,9.4,98.0,69.0,7024280.2023.1.12
578,-71.8236111111111,45.36888888888889,34.0,-2.0,LENNOXVILLE,2023-01-13,1.4,-5.4,2023,14.8,98.0,89.0,7024280.2023.1.13
579,-71.8236111111111,45.36888888888889,0.0,-5.2,LENNOXVILLE,2023-01-14,-4.0,-6.3,2023,0.0,93.0,85.0,7024280.2023.1.14
580,-71.8236111111111,45.36888888888889,0.0,-8.8,LENNOXVILLE,2023-01-15,-4.5,-13.0,2023,0.0,92.0,64.0,7024280.2023.1.15
581,-71.8236111111111,45.36888888888889,31.0,-7.4,LENNOXVILLE,2023-01-16,-3.6,-11.1,2023,0.5,90.0,68.0,7024280.2023.1.16
582,-71.8236111111111,45.36888888888889,0.0,-2.9,LENNOXVILLE,2023-01-17,0.8,-6.6,2023,0.0,93.0,56.0,7024280.2023.1.17
583,-71.8236111111111,45.36888888888889,0.0,-1.4,LENNOXVILLE,2023-01-18,1.9,-4.7,2023,3.4,97.0,77.0,7024280.2023.1.18
584,-71.8236111111111,45.36888888888889,0.0,-1.6,LENNOXVILLE,2023-01-19,-0.1,-3.0,2023,0.0,87.0,70.0,7024280.2023.1.19
585,-71.8236111111111,45.36888888888889,0.0,-3.2,LENNOXVILLE,2023-01-20,-1.1,-5.4,2023,2.4,94.0,79.0,7024280.2023.1.20
586,-71.8236111111111,45.36888888888889,0.0,-7.7,LENNOXVILLE,2023-01-21,-4.0,-11.5,2023,0.0,90.0,71.0,7024280.2023.1.21
587,-71.8236111111111,45.36888888888889,0.0,-2.9,LENNOXVILLE,2023-01-22,-1.3,-4.6,2023,0.5,95.0,72.0,7024280.2023.1.22
588,-71.8236111111111,45.36888888888889,40.0,-2.0,LENNOXVILLE,2023-01-23,-0.2,-3.8,2023,0.6,96.0,69.0,7024280.2023.1.23
589,-71.8236111111111,45.36888888888889,45.0,-4.5,LENNOXVILLE,2023-01-24,0.6,-9.6,2023,0.4,87.0,63.0,7024280.2023.1.24
590,-71.8236111111111,45.36888888888889,0.0,-12.1,LENNOXVILLE,2023-01-25,-4.8,-19.4,2023,10.3,95.0,64.0,7024280.2023.1.25
591,-71.8236111111111,45.36888888888889,41.0,-4.7,LENNOXVILLE,2023-01-26,-1.3,-8.2,2023,6.2,93.0,78.0,7024280.2023.1.26
592,-71.8236111111111,45.36888888888889,31.0,-6.4,LENNOXVILLE,2023-01-27,-2.5,-10.3,2023,0.0,91.0,60.0,7024280.2023.1.27
593,-71.8236111111111,45.36888888888889,47.0,-3.6,LENNOXVILLE,2023-01-28,1.6,-8.8,2023,0.4,89.0,52.0,7024280.2023.1.28
594,-71.8236111111111,45.36888888888889,33.0,-4.5,LENNOXVILLE,2023-01-29,0.8,-9.8,2023,4.1,98.0,65.0,7024280.2023.1.29
595,-71.8236111111111,45.36888888888889,0.0,-10.0,LENNOXVILLE,2023-01-30,-7.7,-12.3,2023,0.5,94.0,69.0,7024280.2023.1.30
596,-71.8236111111111,45.36888888888889,43.0,-17.8,LENNOXVILLE,2023-01-31,-7.8,-27.7,2023,0.5,91.0,41.0,7024280.2023.1.31
597,-71.8236111111111,45.36888888888889,34.0,-19.1,LENNOXVILLE,2023-02-01,-7.6,-30.6,2023,0.0,89.0,44.0,7024280.2023.2.1
598,-71.8236111111111,45.36888888888889,56.0,-6.9,LENNOXVILLE,2023-02-02,-2.3,-11.6,2023,0.4,94.0,51.0,7024280.2023.2.2
599,-71.8236111111111,45.36888888888889,63.0,-18.3,LENNOXVILLE,2023-02-03,-7.7,-28.9,2023,0.0,85.0,51.0,7024280.2023.2.3
600,-71.8236111111111,45.36888888888889,50.0,-24.2,LENNOXVILLE,2023-02-04,-18.0,-30.4,2023,0.0,66.0,38.0,7024280.2023.2.4
601,-71.8236111111111,45.36888888888889,0.0,-8.7,LENNOXVILLE,2023-02-05,0.7,-18.1,2023,0.0,72.0,49.0,7024280.2023.2.5
602,-71.8236111111111,45.36888888888889,33.0,-7.0,LENNOXVILLE,2023-02-06,1.5,-15.4,2023,0.0,90.0,59.0,7024280.2023.2.6
603,-71.8236111111111,45.36888888888889,64.0,-8.2,LENNOXVILLE,2023-02-07,3.9,-20.4,2023,0.0,94.0,24.0,7024280.2023.2.7
604,-71.8236111111111,45.36888888888889,45.0,-0.2,LENNOXVILLE,2023-02-08,3.1,-3.6,2023,0.0,92.0,59.0,7024280.2023.2.8
605,-71.8236111111111,45.36888888888889,34.0,-2.5,LENNOXVILLE,2023-02-09,4.3,-9.3,2023,12.3,98.0,63.0,7024280.2023.2.9
606,-71.8236111111111,45.36888888888889,62.0,0.6,LENNOXVILLE,2023-02-10,6.0,-4.8,2023,2.3,99.0,67.0,7024280.2023.2.10
607,-71.8236111111111,45.36888888888889,35.0,-5.3,LENNOXVILLE,2023-02-11,-2.2,-8.4,2023,0.2,89.0,42.0,7024280.2023.2.11
608,-71.8236111111111,45.36888888888889,32.0,-2.0,LENNOXVILLE,2023-02-12,1.8,-5.7,2023,0.0,85.0,59.0,7024280.2023.2.12
609,-71.8236111111111,45.36888888888889,0.0,0.1,LENNOXVILLE,2023-02-13,6.0,-5.8,2023,0.0,90.0,44.0,7024280.2023.2.13
610,-71.8236111111111,45.36888888888889,0.0,-2.2,LENNOXVILLE,2023-02-14,2.9,-7.3,2023,0.1,95.0,65.0,7024280.2023.2.14
611,-71.8236111111111,45.36888888888889,47.0,1.2,LENNOXVILLE,2023-02-15,10.6,-8.1,2023,0.3,94.0,43.0,7024280.2023.2.15
612,-71.8236111111111,45.36888888888889,51.0,4.9,LENNOXVILLE,2023-02-16,9.4,0.4,2023,0.0,86.0,65.0,7024280.2023.2.16
613,-71.8236111111111,45.36888888888889,0.0,-5.3,LENNOXVILLE,2023-02-17,0.9,-11.5,2023,8.4,97.0,75.0,7024280.2023.2.17
614,-71.8236111111111,45.36888888888889,31.0,-9.7,LENNOXVILLE,2023-02-18,-1.1,-18.4,2023,0.0,84.0,62.0,7024280.2023.2.18
615,-71.8236111111111,45.36888888888889,44.0,1.1,LENNOXVILLE,2023-02-19,5.1,-2.9,2023,0.7,84.0,47.0,7024280.2023.2.19
616,-71.8236111111111,45.36888888888889,48.0,-1.9,LENNOXVILLE,2023-02-20,5.6,-9.5,2023,0.3,92.0,58.0,7024280.2023.2.20
617,-71.8236111111111,45.36888888888889,39.0,-4.9,LENNOXVILLE,2023-02-21,4.1,-14.0,2023,0.7,97.0,35.0,7024280.2023.2.21
618,-71.8236111111111,45.36888888888889,43.0,-6.0,LENNOXVILLE,2023-02-22,-2.3,-9.6,2023,0.0,75.0,46.0,7024280.2023.2.22
619,-71.8236111111111,45.36888888888889,35.0,-10.5,LENNOXVILLE,2023-02-23,-8.7,-12.3,2023,1.9,90.0,50.0,7024280.2023.2.23
620,-71.8236111111111,45.36888888888889,39.0,-13.1,LENNOXVILLE,2023-02-24,-8.0,-18.2,2023,0.2,94.0,57.0,7024280.2023.2.24
621,-71.8236111111111,45.36888888888889,0.0,-18.2,LENNOXVILLE,2023-02-25,-11.8,-24.6,2023,0.0,84.0,42.0,7024280.2023.2.25
622,-71.8236111111111,45.36888888888889,0.0,-12.5,LENNOXVILLE,2023-02-26,-5.2,-19.9,2023,0.3,89.0,70.0,7024280.2023.2.26
623,-71.8236111111111,45.36888888888889,0.0,-8.0,LENNOXVILLE,2023-02-27,-4.0,-12.0,2023,0.0,90.0,42.0,7024280.2023.2.27
624,-71.8236111111111,45.36888888888889,39.0,-3.5,LENNOXVILLE,2023-02-28,-0.8,-6.2,2023,6.8,98.0,57.0,7024280.2023.2.28
625,-71.8236111111111,45.36888888888889,0.0,-1.2,LENNOXVILLE,2023-03-01,4.2,-6.5,2023,0.0,92.0,49.0,7024280.2023.3.1
626,-71.8236111111111,45.36888888888889,38.0,-0.9,LENNOXVILLE,2023-03-02,0.8,-2.6,2023,4.9,97.0,83.0,7024280.2023.3.2
627,-71.8236111111111,45.36888888888889,40.0,-5.1,LENNOXVILLE,2023-03-03,-0.3,-10.0,2023,0.0,81.0,33.0,7024280.2023.3.3
628,-71.8236111111111,45.36888888888889,0.0,-2.6,LENNOXVILLE,2023-03-04,0.5,-5.7,2023,9.3,99.0,71.0,7024280.2023.3.4
629,-71.8236111111111,45.36888888888889,31.0,-0.4,LENNOXVILLE,2023-03-05,3.3,-4.0,2023,0.0,99.0,59.0,7024280.2023.3.5
630,-71.8236111111111,45.36888888888889,57.0,-0.4,LENNOXVILLE,2023-03-06,3.2,-4.0,2023,0.0,61.0,29.0,7024280.2023.3.6
631,-71.8236111111111,45.36888888888889,34.0,-4.1,LENNOXVILLE,2023-03-07,-2.0,-6.2,2023,0.9,87.0,59.0,7024280.2023.3.7
632,-71.8236111111111,45.36888888888889,33.0,-3.4,LENNOXVILLE,2023-03-08,-1.7,-5.2,2023,0.0,89.0,70.0,7024280.2023.3.8
633,-71.8236111111111,45.36888888888889,0.0,-3.1,LENNOXVILLE,2023-03-09,-0.7,-5.5,2023,0.0,79.0,68.0,7024280.2023.3.9
634,-71.8236111111111,45.36888888888889,0.0,-6.2,LENNOXVILLE,2023-03-10,-0.9,-11.5,2023,0.0,91.0,63.0,7024280.2023.3.10
635,-71.8236111111111,45.36888888888889,0.0,-3.8,LENNOXVILLE,2023-03-11,4.4,-12.1,2023,0.0,92.0,38.0,7024280.2023.3.11
636,-71.8236111111111,45.36888888888889,0.0,-4.0,LENNOXVILLE,2023-03-12,8.0,-16.0,2023,0.0,94.0,33.0,7024280.2023.3.12
637,-71.8236111111111,45.36888888888889,32.0,-0.4,LENNOXVILLE,2023-03-13,6.5,-7.2,2023,0.0,88.0,45.0,7024280.2023.3.13
638,-71.8236111111111,45.36888888888889,51.0,1.0,LENNOXVILLE,2023-03-14,3.2,-1.3,2023,5.6,99.0,50.0,7024280.2023.3.14
639,-71.8236111111111,45.36888888888889,43.0,-2.5,LENNOXVILLE,2023-03-15,0.4,-5.3,2023,3.3,98.0,73.0,7024280.2023.3.15
640,-71.8236111111111,45.36888888888889,36.0,-1.8,LENNOXVILLE,2023-03-16,3.5,-7.1,2023,0.0,91.0,38.0,7024280.2023.3.16
641,-71.8236111111111,45.36888888888889,52.0,3.2,LENNOXVILLE,2023-03-17,7.7,-1.3,2023,5.4,99.0,48.0,7024280.2023.3.17
642,-71.8236111111111,45.36888888888889,47.0,0.8,LENNOXVILLE,2023-03-18,4.9,-3.3,2023,0.0,83.0,48.0,7024280.2023.3.18
643,-71.8236111111111,45.36888888888889,63.0,-6.4,LENNOXVILLE,2023-03-19,-2.3,-10.5,2023,0.0,89.0,41.0,7024280.2023.3.19
644,-71.8236111111111,45.36888888888889,51.0,-3.3,LENNOXVILLE,2023-03-20,3.6,-10.3,2023,0.0,83.0,44.0,7024280.2023.3.20
645,-71.8236111111111,45.36888888888889,41.0,-0.7,LENNOXVILLE,2023-03-21,4.8,-6.2,2023,0.0,97.0,52.0,7024280.2023.3.21
646,-71.8236111111111,45.36888888888889,0.0,-2.4,LENNOXVILLE,2023-03-22,5.6,-10.5,2023,0.0,92.0,27.0,7024280.2023.3.22
647,-71.8236111111111,45.36888888888889,0.0,2.9,LENNOXVILLE,2023-03-23,5.5,0.2,2023,7.8,100.0,66.0,7024280.2023.3.23
648,-71.8236111111111,45.36888888888889,32.0,-1.8,LENNOXVILLE,2023-03-24,2.9,-6.6,2023,0.0,93.0,48.0,7024280.2023.3.24
649,-71.8236111111111,45.36888888888889,52.0,-2.5,LENNOXVILLE,2023-03-25,4.3,-9.4,2023,2.9,95.0,43.0,7024280.2023.3.25
650,-71.8236111111111,45.36888888888889,44.0,1.6,LENNOXVILLE,2023-03-26,3.0,0.2,2023,4.0,97.0,70.0,7024280.2023.3.26
651,-71.8236111111111,45.36888888888889,0.0,1.9,LENNOXVILLE,2023-03-27,5.6,-1.8,2023,0.0,84.0,47.0,7024280.2023.3.27
652,-71.8236111111111,45.36888888888889,0.0,0.4,LENNOXVILLE,2023-03-28,2.1,-1.3,2023,0.0,82.0,57.0,7024280.2023.3.28
653,-71.8236111111111,45.36888888888889,65.0,1.4,LENNOXVILLE,2023-03-29,7.6,-4.9,2023,1.1,99.0,31.0,7024280.2023.3.29
654,-71.8236111111111,45.36888888888889,54.0,-5.5,LENNOXVILLE,2023-03-30,-2.6,-8.5,2023,0.0,87.0,43.0,7024280.2023.3.30
655,-71.8236111111111,45.36888888888889,39.0,-3.4,LENNOXVILLE,2023-03-31,4.5,-11.2,2023,2.3,97.0,33.0,7024280.2023.3.31
656,-71.8236111111111,45.36888888888889,47.0,7.0,LENNOXVILLE,2023-04-01,13.8,0.1,2023,7.7,98.0,58.0,7024280.2023.4.1
657,-71.8236111111111,45.36888888888889,52.0,-3.4,LENNOXVILLE,2023-04-02,0.7,-7.5,2023,0.0,73.0,36.0,7024280.2023.4.2
658,-71.8236111111111,45.36888888888889,68.0,-0.1,LENNOXVILLE,2023-04-03,7.9,-8.1,2023,0.0,88.0,26.0,7024280.2023.4.3
659,-71.8236111111111,45.36888888888889,32.0,4.0,LENNOXVILLE,2023-04-04,9.5,-1.4,2023,0.0,95.0,46.0,7024280.2023.4.4
660,-71.8236111111111,45.36888888888889,32.0,-0.3,LENNOXVILLE,2023-04-05,1.4,-2.0,2023,27.0,98.0,44.0,7024280.2023.4.5
661,-71.8236111111111,45.36888888888889,46.0,7.6,LENNOXVILLE,2023-04-06,14.4,0.7,2023,0.0,99.0,44.0,7024280.2023.4.6
662,-71.8236111111111,45.36888888888889,68.0,1.4,LENNOXVILLE,2023-04-07,5.8,-3.0,2023,0.0,75.0,41.0,7024280.2023.4.7
663,-71.8236111111111,45.36888888888889,40.0,-1.0,LENNOXVILLE,2023-04-08,3.0,-4.9,2023,0.0,64.0,35.0,7024280.2023.4.8
664,-71.8236111111111,45.36888888888889,35.0,1.4,LENNOXVILLE,2023-04-09,8.9,-6.1,2023,0.0,87.0,29.0,7024280.2023.4.9
665,-71.8236111111111,45.36888888888889,41.0,6.6,LENNOXVILLE,2023-04-10,17.0,-3.8,2023,0.0,83.0,29.0,7024280.2023.4.10
666,-71.8236111111111,45.36888888888889,54.0,12.8,LENNOXVILLE,2023-04-11,17.8,7.8,2023,0.0,57.0,27.0,7024280.2023.4.11
667,-71.8236111111111,45.36888888888889,44.0,8.7,LENNOXVILLE,2023-04-12,13.0,4.4,2023,0.0,77.0,41.0,7024280.2023.4.12
668,-71.8236111111111,45.36888888888889,43.0,14.6,LENNOXVILLE,2023-04-13,26.1,3.1,2023,0.0,84.0,36.0,7024280.2023.4.13
669,-71.8236111111111,45.36888888888889,0.0,15.0,LENNOXVILLE,2023-04-14,21.6,8.5,2023,0.0,62.0,20.0,7024280.2023.4.14
670,-71.8236111111111,45.36888888888889,32.0,15.9,LENNOXVILLE,2023-04-15,27.0,4.7,2023,0.0,71.0,27.0,7024280.2023.4.15
671,-71.8236111111111,45.36888888888889,0.0,16.7,LENNOXVILLE,2023-04-16,27.1,6.3,2023,0.0,81.0,35.0,7024280.2023.4.16
672,-71.8236111111111,45.36888888888889,45.0,13.1,LENNOXVILLE,2023-04-17,19.4,6.9,2023,10.8,97.0,59.0,7024280.2023.4.17
673,-71.8236111111111,45.36888888888889,38.0,5.5,LENNOXVILLE,2023-04-18,8.0,3.0,2023,1.8,98.0,57.0,7024280.2023.4.18
674,-71.8236111111111,45.36888888888889,40.0,3.6,LENNOXVILLE,2023-04-19,6.6,0.6,2023,0.0,85.0,61.0,7024280.2023.4.19
675,-71.8236111111111,45.36888888888889,35.0,1.9,LENNOXVILLE,2023-04-20,5.5,-1.8,2023,0.0,91.0,54.0,7024280.2023.4.20
676,-71.8236111111111,45.36888888888889,36.0,9.9,LENNOXVILLE,2023-04-21,20.1,-0.3,2023,0.1,88.0,29.0,7024280.2023.4.21
677,-71.8236111111111,45.36888888888889,46.0,13.3,LENNOXVILLE,2023-04-22,19.5,7.1,2023,0.0,64.0,42.0,7024280.2023.4.22
678,-71.8236111111111,45.36888888888889,42.0,7.7,LENNOXVILLE,2023-04-23,10.3,5.1,2023,21.1,99.0,50.0,7024280.2023.4.23
679,-71.8236111111111,45.36888888888889,0.0,7.4,LENNOXVILLE,2023-04-24,10.3,4.4,2023,1.4,97.0,67.0,7024280.2023.4.24
680,-71.8236111111111,45.36888888888889,0.0,6.2,LENNOXVILLE,2023-04-25,10.0,2.3,2023,11.8,98.0,64.0,7024280.2023.4.25
681,-71.8236111111111,45.36888888888889,0.0,6.2,LENNOXVILLE,2023-04-26,13.5,-1.1,2023,0.6,100.0,38.0,7024280.2023.4.26
682,-71.8236111111111,45.36888888888889,0.0,6.3,LENNOXVILLE,2023-04-27,12.0,0.5,2023,1.0,98.0,45.0,7024280.2023.4.27
683,-71.8236111111111,45.36888888888889,0.0,8.6,LENNOXVILLE,2023-04-28,18.6,-1.4,2023,0.0,98.0,22.0,7024280.2023.4.28
684,-71.8236111111111,45.36888888888889,53.0,10.8,LENNOXVILLE,2023-04-29,17.5,4.1,2023,2.4,87.0,33.0,7024280.2023.4.29
685,-71.8236111111111,45.36888888888889,55.0,10.3,LENNOXVILLE,2023-04-30,14.1,6.5,2023,1.0,83.0,58.0,7024280.2023.4.30
686,-71.8236111111111,45.36888888888889,51.0,9.2,LENNOXVILLE,2023-05-01,15.7,2.8,2023,13.7,99.0,58.0,7024280.2023.5.1
687,-71.8236111111111,45.36888888888889,45.0,8.1,LENNOXVILLE,2023-05-02,14.0,2.2,2023,2.8,99.0,54.0,7024280.2023.5.2
688,-71.8236111111111,45.36888888888889,34.0,7.6,LENNOXVILLE,2023-05-03,10.7,4.6,2023,2.7,94.0,67.0,7024280.2023.5.3
689,-71.8236111111111,45.36888888888889,37.0,7.7,LENNOXVILLE,2023-05-04,11.4,4.0,2023,0.0,95.0,61.0,7024280.2023.5.4
690,-71.8236111111111,45.36888888888889,39.0,10.6,LENNOXVILLE,2023-05-05,16.8,4.4,2023,0.0,97.0,41.0,7024280.2023.5.5
691,-71.8236111111111,45.36888888888889,42.0,12.2,LENNOXVILLE,2023-05-06,21.7,2.7,2023,0.0,95.0,29.0,7024280.2023.5.6
692,-71.8236111111111,45.36888888888889,48.0,14.1,LENNOXVILLE,2023-05-07,20.7,7.6,2023,0.0,81.0,29.0,7024280.2023.5.7
693,-71.8236111111111,45.36888888888889,49.0,6.5,LENNOXVILLE,2023-05-08,12.9,0.1,2023,0.0,90.0,27.0,7024280.2023.5.8
694,-71.8236111111111,45.36888888888889,41.0,5.8,LENNOXVILLE,2023-05-09,13.4,-1.7,2023,0.0,93.0,24.0,7024280.2023.5.9
695,-71.8236111111111,45.36888888888889,45.0,9.2,LENNOXVILLE,2023-05-10,20.1,-1.6,2023,0.0,90.0,29.0,7024280.2023.5.10
696,-71.8236111111111,45.36888888888889,45.0,14.7,LENNOXVILLE,2023-05-11,23.1,6.2,2023,0.0,83.0,31.0,7024280.2023.5.11
697,-71.8236111111111,45.36888888888889,39.0,16.5,LENNOXVILLE,2023-05-12,22.9,10.1,2023,3.5,98.0,41.0,7024280.2023.5.12
